ISO_YSAMP_N,ISO_FISH_N,ITEM_N,NUM,CATEGORY,GROUP,TAXON,SAMPLE_TYPE,N2_AMP,PER_N,D15N,CO2_AMP,PER_C,D13C,SD_D13C_VPDB,H2_AMP,PER_H,D2H,CO2_AREA,D18O_VSMOW,SD_D18O_VSMOW,D18O_VPDB,SD_D18O_VPDB,COMMENT
,,SMB.LML.072701.GLN.005,,VERT,FISH,SMB,,,,12.59,,,-24.9,,,,,,,,,,Added from 'JML ISOTOPE DATA'
SIC.LML.2003.006,,SMB.LML.073103.SIC.001,1,VERT,FISH,SMB,,,,,,,,,,,,,,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.LML.2003.007,,SMB.LML.073103.SIC.002,1,VERT,FISH,SMB,,,,,,,,,,,,,,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.LML.2004.003,,SMB.LML.081604.SIC.001,1,VERT,FISH,SMB,,,,,,,,,,,,,,,,,"Added from ""SIC ALL WATERS 2.24.16"""
,,SMB.LML.090901.BEF.023,,VERT,FISH,SMB,,,,16.70584048,,,-20.96416908,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.025,,VERT,FISH,SMB,,,,12.11808577,,,-25.78277489,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.026,,VERT,FISH,SMB,,,,12.7813368,,,-22.49344727,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.027,,VERT,FISH,SMB,,,,12.66762883,,,-24.56410309,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.028,,VERT,FISH,SMB,,,,11.46451115,,,-25.70595261,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.030,,VERT,FISH,SMB,,,,12.38909304,,,-25.9696756,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.031,,VERT,FISH,SMB,,,,12.47085,,,-25.52250153,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.032,,VERT,FISH,SMB,,,,12.2607528,,,-24.26529938,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.033,,VERT,FISH,SMB,,,,12.11085785,,,-24.26280266,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.035,,VERT,FISH,SMB,,,,12.02261617,,,-24.06395966,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.036,,VERT,FISH,SMB,,,,11.88048931,,,-25.96928268,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.037,,VERT,FISH,SMB,,,,10.93772554,,,-27.2911039,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.038,,VERT,FISH,SMB,,,,12.54293947,,,-25.02580315,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.039,,VERT,FISH,SMB,,,,12.43706254,,,-26.7154451,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.040,,VERT,FISH,SMB,,,,11.43632688,,,-26.95795029,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.LML.090901.BEF.041,,VERT,FISH,SMB,,,,12.25870199,,,-26.94879501,,,,,,,,,,Added from 'JML ISOTOPE DATA'
SIC.LML.2021.003,SMB.LML.092121.BEF.064,SMB.LML.092121.BEF.064,1,VERT,FISH,SMB,OTOLITH,,,,,,-14.47,0,,,,62,,,-9,0,
SIC.LML.2021.003,SMB.LML.092121.BEF.067,SMB.LML.092121.BEF.067,1,VERT,FISH,SMB,OTOLITH,,,,,,-13.89,0,,,,70,,,-9,0,
SIC.LML.2021.003,SMB.LML.092121.BEF.068,SMB.LML.092121.BEF.068,1,VERT,FISH,SMB,OTOLITH,,,,,,-13.61,0,,,,54,,,-8,0,
SIC.LML.2021.003,SMB.LML.092121.BEF.069,SMB.LML.092121.BEF.069,1,VERT,FISH,SMB,OTOLITH,,,,,,-14.08,0,,,,58,,,-9,0,
SIC.LML.2021.004,SMB.LML.092121.BEF.070,SMB.LML.092121.BEF.070,1,VERT,FISH,SMB,OTOLITH,,,,,,-13.71,0,,,,66,,,-8,0,
SIC.LML.2021.005,SMB.LML.092221.BEF.001,SMB.LML.092221.BEF.001,1,VERT,FISH,SMB,OTOLITH,,,,,,-11.69,0,,,,60,,,-8,0,
SIC.LML.2021.005,SMB.LML.092221.BEF.005,SMB.LML.092221.BEF.005,1,VERT,FISH,SMB,OTOLITH,,,,,,-13.5,0,,,,66,,,-8,0,
SIC.LML.2021.006,SMB.LML.092221.BEF.006,SMB.LML.092221.BEF.006,1,VERT,FISH,SMB,OTOLITH,,,,,,-11.89,0,,,,60,,,-8,0,
SIC.LML.2021.018,SMB.LML.092321.BEF.005,SMB.LML.092321.BEF.005,1,VERT,FISH,SMB,OTOLITH,,,,,,-9.17,0,,,,58,,,-8,0,
,,SMB.SBL.061106.RANG.001,,VERT,FISH,SMB,,,,9.7418,,,-25.9101,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SBL.061106.RANG.002,,VERT,FISH,SMB,,,,9.8478,,,-26.3671,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SBL.061106.RANG.003,,VERT,FISH,SMB,,,,9.3748,,,-26.4391,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SBL.061106.RANG.004,,VERT,FISH,SMB,,,,9.8028,,,-27.6691,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SBL.061306.RANG.001,,VERT,FISH,SMB,,,,9.7138,,,-26.8651,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SBL.061306.RANG.002,,VERT,FISH,SMB,,,,10.2298,,,-27.7561,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SBL.061306.RANG.003,,VERT,FISH,SMB,,,,9.4658,,,-25.1641,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SBL.061306.RANG.004,,VERT,FISH,SMB,,,,10.4338,,,-23.9041,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SBL.061306.RANG.005,,VERT,FISH,SMB,,,,10.6298,,,-23.6161,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SBL.061506.RANG.001,,VERT,FISH,SMB,,,,9.2388,,,-26.5011,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SDL.061006.RANG.001,,VERT,FISH,SMB,,,,10.8688,,,-27.0811,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SDL.061006.RANG.002,,VERT,FISH,SMB,,,,10.9308,,,-26.1911,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SDL.061006.RANG.003,,VERT,FISH,SMB,,,,10.5428,,,-27.0451,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SDL.061006.RANG.004,,VERT,FISH,SMB,,,,10.7798,,,-26.5201,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SDL.061006.RANG.005,,VERT,FISH,SMB,,,,9.9198,,,-26.0431,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SDL.061006.RANG.006,,VERT,FISH,SMB,,,,10.6658,,,-26.2511,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SDL.061006.RANG.007,,VERT,FISH,SMB,,,,10.1258,,,-26.1591,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SDL.061006.RANG.008,,VERT,FISH,SMB,,,,11.4418,,,-27.5481,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SDL.061006.RANG.009,,VERT,FISH,SMB,,,,11.4428,,,-26.8361,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SDL.061006.RANG.010,,VERT,FISH,SMB,,,,10.8128,,,-26.1101,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.SDL.061006.RANG.011,,VERT,FISH,SMB,,,,11.2508,,,-27.2681,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.TBL.061106.RANG.001,,VERT,FISH,SMB,,,,9.8358,,,-26.5741,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.TBL.061106.RANG.002,,VERT,FISH,SMB,,,,10.1468,,,-25.7981,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.TBL.061106.RANG.003,,VERT,FISH,SMB,,,,10.0968,,,-27.6241,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.TBL.061806.RANG.001,,VERT,FISH,SMB,,,,10.1148,,,-27.1771,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.TBL.061806.RANG.002,,VERT,FISH,SMB,,,,10.0678,,,-26.5051,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.TBL.061806.RANG.003,,VERT,FISH,SMB,,,,10.1588,,,-26.1461,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.TBL.062206.RANG.001,,VERT,FISH,SMB,,,,10.3478,,,-26.9501,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.TBL.071006.RANG.001,,VERT,FISH,SMB,,,,9.3788,,,-28.6221,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.TBL.071006.RANG.002,,VERT,FISH,SMB,,,,9.8498,,,-25.4591,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.TBL.071006.RANG.003,,VERT,FISH,SMB,,,,10.0208,,,-26.7071,,,,,,,,,,Added from 'JML ISOTOPE DATA'
SIC.TBL.2003.006,,SMB.TBL.080703.SIC.001,1,VERT,FISH,SMB,,,,,,,,,,,,,,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.TBL.2003.006,,SMB.TBL.080703.SIC.002,1,VERT,FISH,SMB,,,,,,,,,,,,,,,,,"Added from ""SIC ALL WATERS 2.24.16"""
,,SMB.WLL.060806.RANG.001,,VERT,FISH,SMB,,,,10.3128,,,-27.7311,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.WLL.060806.RANG.002,,VERT,FISH,SMB,,,,9.6618,,,-27.2031,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.WLL.060806.RANG.003,,VERT,FISH,SMB,,,,8.9308,,,-26.6591,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.WLL.060806.RANG.004,,VERT,FISH,SMB,,,,9.7708,,,-27.3951,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.WLL.060806.RANG.005,,VERT,FISH,SMB,,,,9.9048,,,-26.8861,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.WLL.060806.RANG.006,,VERT,FISH,SMB,,,,10.1888,,,-27.9201,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.WLL.060806.RANG.007,,VERT,FISH,SMB,,,,9.8328,,,-26.4961,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.WLL.060806.RANG.008,,VERT,FISH,SMB,,,,9.6628,,,-25.0471,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.WLL.060806.RANG.009,,VERT,FISH,SMB,,,,10.2408,,,-24.6871,,,,,,,,,,Added from 'JML ISOTOPE DATA'
,,SMB.WLL.060806.RANG.010,,VERT,FISH,SMB,,,,10.1178,,,-25.7391,,,,,,,,,,Added from 'JML ISOTOPE DATA'
SIC.WLL.2003.007,,SMB.WLL.080403.SIC.001,1,VERT,FISH,SMB,,,,,,,,,,,,,,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.LML.2003.008,,SNL.LML.073103.SIC.001,1,INVERT,SNAIL,,,,,,,,,,,,,,,,,,"Added from ""SIC ALL WATERS 2.24.16"""
SIC.CAL.2021.003,ST.CAL.100821.RANG.001,ST.CAL.100821.RANG.001,1,VERT,FISH,ST,OTOLITH,,,,8826,,-15.11294853,0,,,,,23,,-8,0,
SIC.CAL.2021.004,ST.CAL.100821.RANG.002,ST.CAL.100821.RANG.002,1,VERT,FISH,ST,OTOLITH,,,,8971,,-15.65483167,0,,,,,23,,-7,0,
SIC.CAL.2021.005,ST.CAL.100821.RANG.003,ST.CAL.100821.RANG.003,1,VERT,FISH,ST,OTOLITH,,,,8340,,-16.12728602,0,,,,,24,,-7,0,
SIC.CAL.2021.007,ST.CAL.110221.GLN.002,ST.CAL.110221.GLN.002,1,VERT,FISH,ST,OTOLITH,,,,7912,,-14.53526241,0,,,,,23,,-8,0,
SIC.CAL.2021.008,ST.CAL.110221.GLN.004,ST.CAL.110221.GLN.004,1,VERT,FISH,ST,OTOLITH,,,,8372,,-14.84636138,0,,,,,23,,-8,0,
SIC.CAL.2021.006,ST.CAL.110221.RANG.001,ST.CAL.110221.RANG.001,1,VERT,FISH,ST,OTOLITH,,,,8476,,-16.77633622,0,,,,,24,,-7,0,
SIC.ETL.2021.002,ST.ETL.100721.TPN.002,ST.ETL.100721.TPN.002,1,VERT,FISH,ST,OTOLITH,,,,8410,,-18.28030383,0,,,,,22,,-9,0,
SIC.ETL.2021.003,ST.ETL.100721.TPN.003,ST.ETL.100721.TPN.003,1,VERT,FISH,ST,OTOLITH,,,,8897,,-19.7116978,0,,,,,22,,-9,0,
SIC.ETL.2021.004,ST.ETL.100721.TPN.004,ST.ETL.100721.TPN.004,1,VERT,FISH,ST,OTOLITH,,,,8321,,-18.76412806,0,,,,,22,,-9,0,
SIC.ETL.2021.005,ST.ETL.100721.TPN.005,ST.ETL.100721.TPN.005,1,VERT,FISH,ST,OTOLITH,,,,8998,,-17.74350085,0,,,,,22,,-9,0,
SIC.ETL.2021.006,ST.ETL.100721.TPN.007,ST.ETL.100721.TPN.007,1,VERT,FISH,ST,OTOLITH,,,,8102,,-17.19266697,0,,,,,21,,-9,0,
SIC.ETL.2021.007,ST.ETL.100721.TPN.008,ST.ETL.100721.TPN.008,1,VERT,FISH,ST,OTOLITH,,,,8348,,-17.65471911,0,,,,,22,,-9,0,
SIC.FBL.2021.002,ST.FBL.102921.TPN.001,ST.FBL.102921.TPN.001,1,VERT,FISH,ST,OTOLITH,,,,8241,,-16.15099341,0,,,,,23,,-8,0,
SIC.FBL.2021.003,ST.FBL.102921.TPN.002,ST.FBL.102921.TPN.002,1,VERT,FISH,ST,OTOLITH,,,,9368,,-18.19756989,0,,,,,22,,-9,0,
SIC.FOB.2021.002,ST.FOB.101921.GLN.001,ST.FOB.101921.GLN.001,1,VERT,FISH,ST,OTOLITH,,,,9168,,-17.5906124,0,,,,,22,,-9,0,
SIC.FOB.2021.003,ST.FOB.101921.GLN.002,ST.FOB.101921.GLN.002,1,VERT,FISH,ST,OTOLITH,,,,8523,,-16.9396269,0,,,,,22,,-9,0,
SIC.FOB.2021.004,ST.FOB.101921.GLN.003,ST.FOB.101921.GLN.003,1,VERT,FISH,ST,OTOLITH,,,,8916,,-18.75662878,0,,,,,22,,-9,0,
SIC.FOB.2021.005,ST.FOB.101921.GLN.004,ST.FOB.101921.GLN.004,1,VERT,FISH,ST,OTOLITH,,,,9091,,-16.96212473,0,,,,,22,,-9,0,
SIC.FOB.2021.006,ST.FOB.101921.GLN.005,ST.FOB.101921.GLN.005,1,VERT,FISH,ST,OTOLITH,,,,8381,,-18.83597595,0,,,,,22,,-9,0,
SIC.FOB.2021.007,ST.FOB.101921.RANG.002,ST.FOB.101921.RANG.002,1,VERT,FISH,ST,OTOLITH,,,,6528,,-17.07824254,0,,,,,22,,-9,0,
SIC.GNL.2021.004,ST.GNL.100721.RANG.001,ST.GNL.100721.RANG.001,1,VERT,FISH,ST,OTOLITH,,,,7321,,-14.97263951,0,,,,,26,,-5,0,
SIC.GNL.2021.005,ST.GNL.100721.RANG.003,ST.GNL.100721.RANG.003,1,VERT,FISH,ST,OTOLITH,,,,8600,,-14.77644878,0,,,,,26,,-5,0,
SIC.GNL.2021.002,ST.GNL.102021.GLN.001,ST.GNL.102021.GLN.001,1,VERT,FISH,ST,OTOLITH,,,,6015,,-14.15062215,0,,,,,26,,-5,0,
SIC.GNL.2021.003,ST.GNL.102021.GLN.002,ST.GNL.102021.GLN.002,1,VERT,FISH,ST,OTOLITH,,,,7658,,-15.38485775,0,,,,,25,,-6,0,
SIC.GNL.2021.006,ST.GNL.102021.RANG.001,ST.GNL.102021.RANG.001,1,VERT,FISH,ST,OTOLITH,,,,9189,,-14.58848307,0,,,,,27,,-4,0,
,,ST.HAL.052019.BEF.001,,VERT,FISH,ST,,7451,14.407290564,7.247197858,7451,41.452270737,-23.94729996,,,,,,,,,,
,,ST.HAL.052019.BEF.002,,VERT,FISH,ST,,8247,14.245950654,7.277087839,8247,42.090767983,-24.57334475,,,,,,,,,,
,,ST.HAL.052019.BEF.003,,VERT,FISH,ST,,6595,13.798538558,6.800562837,6595,41.97499267,-24.77558974,,,,,,,,,,
,,ST.HAL.052019.BEF.004,,VERT,FISH,ST,,7061,13.859721426,6.583890196,7061,40.601122034,-25.12926439,,,,,,,,,,
,,ST.HAL.052119.BEF.001,,VERT,FISH,ST,,6419,13.550454498,7.713833023,6419,43.420215871,-24.07230566,,,,,,,,,,
,,ST.HAL.052119.BEF.002,,VERT,FISH,ST,,6880,13.390260017,6.22893433,6880,41.920587892,-25.48293904,,,,,,,,,,
,,ST.HAL.052119.BEF.003,,VERT,FISH,ST,,6801,13.940657124,6.700319658,6801,40.857035138,-25.12723178,,,,,,,,,,
,,ST.HAL.052119.BEF.004,,VERT,FISH,ST,,7393,13.736177435,7.05810669,7393,42.090722259,-25.19227539,,,,,,,,,,
,,ST.HAL.052119.BEF.005,,VERT,FISH,ST,,6610,14.04138411,8.122200556,6610,43.053304766,-23.5458589,,,,,,,,,,
,,ST.HAL.052219.BEF.001,,VERT,FISH,ST,,6416,12.418846143,6.808098906,6416,45.139472554,-25.49411841,,,,,,,,,,
,,ST.HAL.052219.BEF.002,,VERT,FISH,ST,,5620,13.305267669,5.98687337,5620,41.762056795,-25.99719012,,,,,,,,,,
,,ST.HAL.052219.BEF.003,,VERT,FISH,ST,,6374,14.63338563,7.860478796,6374,43.076713353,-23.59870684,,,,,,,,,,
,,ST.HAL.052219.BEF.004,,VERT,FISH,ST,,7703,14.530645,7.966031509,7703,43.23474949,-23.19015164,,,,,,,,,,
,,ST.HAL.052219.BEF.005,,VERT,FISH,ST,,6398,15.532525324,7.779419149,6398,44.150443964,-23.26739093,,,,,,,,,,
,,ST.HAL.052219.BEF.006,,VERT,FISH,ST,,6536,14.563103302,7.708310947,6536,42.958139403,-24.1109253,,,,,,,,,,
,,ST.HAL.052219.BEF.007,,VERT,FISH,ST,,6332,14.535624479,7.653911744,6332,42.236102989,-23.96152825,,,,,,,,,,
,,ST.HAL.052219.BEF.008,,VERT,FISH,ST,,6161,14.358954415,7.475754969,6161,43.544715024,-23.55094044,,,,,,,,,,
,,ST.HAL.052219.BEF.009,,VERT,FISH,ST,,7618,14.897278208,8.429362643,7618,43.250761223,-23.39646185,,,,,,,,,,
,,ST.HAL.052219.BEF.010,,VERT,FISH,ST,,7124,14.383285037,6.933481967,7124,43.530607727,-24.93210093,,,,,,,,,,
,,ST.HAL.052219.BEF.011,,VERT,FISH,ST,,6447,13.826701077,8.552372569,6447,45.195728621,-24.97783473,,,,,,,,,,
,,ST.HAL.052219.BEF.012,,VERT,FISH,ST,,6134,14.538677335,7.738803673,6134,44.47430352,-23.84262039,,,,,,,,,,
,,ST.HAL.052510.GLN.003,,VERT,FISH,ST,,,,5.23,,,-25.52,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.052510.GLN.004,,VERT,FISH,ST,,,,5.06,,,-25.25,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.052709.GLN.004,,VERT,FISH,ST,,,,5.41,,,-26.48,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.052709.GLN.005,,VERT,FISH,ST,,,,4.41,,,-27.12,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.052709.GLN.006,,VERT,FISH,ST,,,,5.12,,,-25.65,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.053105.BEF.001,,VERT,FISH,ST,,,,5.61,,,-25.93,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.053105.BEF.002,,VERT,FISH,ST,,,,5.97,,,-26.38,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.053105.BEF.003,,VERT,FISH,ST,,,,5.35,,,-24.51,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.053105.BEF.004,,VERT,FISH,ST,,,,5.7,,,-25.93,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.053105.BEF.005,,VERT,FISH,ST,,,,4.05,,,-27.45,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.053105.BEF.006,,VERT,FISH,ST,,,,5.82,,,-24.69,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.053105.BEF.007,,VERT,FISH,ST,,,,5.06,,,-25.51,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.053105.BEF.008,,VERT,FISH,ST,,,,4.93,,,-24.91,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.053105.BEF.009,,VERT,FISH,ST,,,,5.66,,,-24.83,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.053105.GLN.001,,VERT,FISH,ST,,,,5.27,,,-27.94,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.BEF.001,,VERT,FISH,ST,,,,6.14,,,-26.6,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.BEF.002,,VERT,FISH,ST,,,,5.64,,,-26.24,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.BEF.003,,VERT,FISH,ST,,,,5.79,,,-26.91,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.BEF.004,,VERT,FISH,ST,,,,5.29,,,-25.71,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.BEF.005,,VERT,FISH,ST,,,,5.25,,,-27.21,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.BEF.006,,VERT,FISH,ST,,,,5.4,,,-25.93,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.BEF.007,,VERT,FISH,ST,,,,4.24,,,-26.6,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.BEF.008,,VERT,FISH,ST,,,,5.77,,,-25.61,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.BEF.009,,VERT,FISH,ST,,,,5.01,,,-24.8,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.BEF.011,,VERT,FISH,ST,,,,6.06,,,-25.18,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.BEF.017,,VERT,FISH,ST,,,,5.63,,,-25.17,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.BEF.018,,VERT,FISH,ST,,,,5.14,,,-26.13,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.060105.GLN.001,,VERT,FISH,ST,,,,5.57,,,-25.24,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.101719.TPN.001,,VERT,FISH,ST,,6971,14.306623683,7.040330821,6971,41.868068969,-25.25935162,,,,,,,,,,
,,ST.HAL.101719.TPN.002,,VERT,FISH,ST,,6251,15.062409761,7.957409461,6251,42.963462237,-23.19218425,,,,,,,,,,
,,ST.HAL.101719.TPN.003,,VERT,FISH,ST,,6379,14.959947195,7.563244018,6379,43.375326425,-22.02139919,,,,,,,,,,
,,ST.HAL.101719.TPN.004,,VERT,FISH,ST,,6306,11.284704089,7.580067926,6306,42.970610247,-25.56643534,,,,,,,,,,
,,ST.HAL.101719.TPN.005,,VERT,FISH,ST,,7723,14.504103703,8.7765947,7723,42.379595068,-25.88845688,,,,,,,,,,
,,ST.HAL.101719.TPN.006,,VERT,FISH,ST,,6505,14.059920758,8.347698532,6505,42.721647516,-24.32726383,,,,,,,,,,
,,ST.HAL.101719.TPN.007,,VERT,FISH,ST,,6827,13.590499278,7.973510107,6827,43.213007199,-25.7712655,,,,,,,,,,
,,ST.HAL.101719.TPN.008,,VERT,FISH,ST,,6444,13.781540949,8.389711796,6444,39.542259664,-24.50865571,,,,,,,,,,
,,ST.HAL.101719.TPN.009,,VERT,FISH,ST,,6546,14.223318075,8.31135026,6546,43.210493267,-24.39961677,,,,,,,,,,
,,ST.HAL.101719.TPN.010,,VERT,FISH,ST,,7250,14.691516796,8.486810757,7250,42.365442404,-24.14281478,,,,,,,,,,
,,ST.HAL.101719.TPN.011,,VERT,FISH,ST,,6983,14.469323027,7.414074072,6983,42.598878588,-23.99097551,,,,,,,,,,
,,ST.HAL.101719.TPN.012,,VERT,FISH,ST,,6673,14.031043239,6.7796605,6673,42.873601286,-24.39350244,,,,,,,,,,
,,ST.HAL.101719.TPN.013,,VERT,FISH,ST,,6012,14.624848566,7.946459394,6012,43.120038203,-24.30790178,,,,,,,,,,
,,ST.HAL.101719.TPN.014,,VERT,FISH,ST,,6601,14.720653394,7.559994381,6601,42.234090767,-23.9430799,,,,,,,,,,
,,ST.HAL.101719.TPN.015,,VERT,FISH,ST,,5628,14.524659551,6.480950685,5628,42.610554597,-23.85034585,,,,,,,,,,
,,ST.HAL.101719.TPN.016,,VERT,FISH,ST,,5092,12.091954416,6.98428066,5092,37.760430497,-24.7287717,,,,,,,,,,
,,ST.HAL.101719.TPN.017,,VERT,FISH,ST,,5637,14.53572935,8.024590924,5637,43.860562427,-25.73050328,,,,,,,,,,
,,ST.HAL.101719.TPN.018,,VERT,FISH,ST,,6768,14.773803953,6.614475804,6768,41.962782453,-24.47298877,,,,,,,,,,
,,ST.HAL.101719.TPN.019,,VERT,FISH,ST,,5467,14.304692014,7.353407882,5467,44.284851569,-24.48623649,,,,,,,,,,
,,ST.HAL.101719.TPN.020,,VERT,FISH,ST,,6511,14.889961471,7.031069149,6511,42.618762019,-25.72235083,,,,,,,,,,
,,ST.HAL.101812.TPN.001,,VERT,FISH,ST,,,,7.74,,,-25.31,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.101812.TPN.002,,VERT,FISH,ST,,,,6.66,,,-26.7,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.101812.TPN.003,,VERT,FISH,ST,,,,6.45,,,-25.58,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.101812.TPN.004,,VERT,FISH,ST,,,,7,,,-24.65,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.101812.TPN.005,,VERT,FISH,ST,,,,6.5,,,-24.61,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.101812.TPN.006,,VERT,FISH,ST,,,,6.97,,,-25.29,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.101812.TPN.008,,VERT,FISH,ST,,,,6.79,,,-24.2,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.101812.TPN.010,,VERT,FISH,ST,,,,6.49,,,-27.02,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.101812.TPN.011,,VERT,FISH,ST,,,,6.63,,,-27.19,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.101812.TPN.012,,VERT,FISH,ST,,,,7.19,,,-25.16,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.101812.TPN.013,,VERT,FISH,ST,,,,6.49,,,-26.85,,,,,,,,,,Added from Driscoll isotope files
,,ST.HAL.101812.TPN.014,,VERT,FISH,ST,,,,6.43,,,-28.67,,7067,6.18,-150.22,,,,,,Added from Driscoll isotope files
